measured_on,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Generation,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Quantity Consumed For Electricity,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Total Fuel Consumed
2011-05-01,1114.628,10830.0,10830.0
2011-06-01,1015.615,9868.0,9868.0
2011-07-01,1062.741,10326.0,10326.0
2011-08-01,258.757,2514.0,2514.0
2011-09-01,841.829,8179.0,8179.0
2011-10-01,990.421,9623.0,9623.0
2011-11-01,115.044,1118.0,1118.0
2011-12-01,81.244,789.0,789.0
2012-01-01,657.836,6260.0,6260.0
2012-02-01,417.575,3974.0,3974.0
2012-03-01,777.126,7395.0,7395.0
2012-04-01,588.816,5603.0,5603.0
2012-05-01,917.104,8727.0,8727.0
2012-06-01,808.66,7695.0,7695.0
2012-07-01,956.542,9102.0,9102.0
2012-08-01,984.239,9366.0,9366.0
2012-09-01,907.546,8636.0,8636.0
2012-10-01,1057.489,10063.0,10063.0
2012-11-01,74.334,707.0,707.0
2012-12-01,516.733,4917.0,4917.0
2013-01-01,1149.857,10971.0,10971.0
2013-02-01,996.06,9503.0,9503.0
2013-03-01,1003.369,9573.0,9573.0
2013-04-01,807.456,7704.0,7704.0
2013-05-01,1089.597,10396.0,10396.0
2013-06-01,1086.45,10366.0,10366.0
2013-07-01,853.528,8144.0,8144.0
2013-08-01,195.243,1863.0,1863.0
2013-09-01,353.236,3370.0,3370.0
2013-10-01,93.434,891.0,891.0
2013-11-01,89.203,851.0,851.0
2013-12-01,581.567,5549.0,5549.0
2014-01-01,887.856,8444.0,8444.0
2014-02-01,895.607,8517.0,8517.0
2014-03-01,1044.637,9934.0,9934.0
2014-04-01,997.019,9482.0,9482.0
2014-05-01,1040.165,9892.0,9892.0
2014-06-01,867.986,8255.0,8255.0
2014-07-01,798.184,7591.0,7591.0
2014-08-01,349.199,3321.0,3321.0
2014-09-01,748.406,7117.0,7117.0
2014-10-01,224.041,2131.0,2131.0
2014-11-01,43.197,411.0,411.0
2014-12-01,413.703,3934.0,3934.0
2015-01-01,973.005,9067.0,9067.0
2015-02-01,648.122,6040.0,6040.0
2015-03-01,558.386,5204.0,5204.0
2015-04-01,169.795,1582.0,1582.0
2015-05-01,673.549,6277.0,6277.0
2015-06-01,1204.125,11221.0,11221.0
2015-07-01,807.323,7523.0,7523.0
2015-08-01,562.165,5239.0,5239.0
2015-09-01,585.561,5457.0,5457.0
2015-10-01,627.392,5847.0,5847.0
2015-11-01,65.227,608.0,608.0
2015-12-01,882.35,8223.0,8223.0
2016-01-01,825.497,7621.0,7621.0
2016-02-01,783.118,7230.0,7230.0
2016-03-01,823.449,7602.0,7602.0
2016-04-01,426.397,3936.0,3936.0
2016-05-01,545.893,5040.0,5040.0
2016-06-01,816.172,7535.0,7535.0
2016-07-01,697.229,6437.0,6437.0
2016-08-01,434.281,4009.0,4009.0
2016-09-01,685.202,6326.0,6326.0
2016-10-01,456.285,4212.0,4212.0
2016-11-01,23.283,215.0,215.0
2016-12-01,533.194,4922.0,4922.0
2017-01-01,597.754,5507.0,5507.0
2017-02-01,516.388,4757.0,4757.0
2017-03-01,699.344,6443.0,6443.0
2017-04-01,678.251,6249.0,6249.0
2017-05-01,684.571,6307.0,6307.0
2017-06-01,717.69,6612.0,6612.0
2017-07-01,779.458,7181.0,7181.0
2017-08-01,718.376,6618.0,6618.0
2017-09-01,568.655,5239.0,5239.0
2017-10-01,548.086,5050.0,5050.0
2017-11-01,598.344,5513.0,5513.0
2017-12-01,597.083,5501.0,5501.0
2018-01-01,496.048,4516.0,4516.0
2018-02-01,535.652,4877.0,4877.0
2018-03-01,614.17,5591.0,5591.0
2018-04-01,635.947,5790.0,5790.0
2018-05-01,646.49,5886.0,5886.0
2018-06-01,635.654,5787.0,5787.0
2018-07-01,609.276,5547.0,5547.0
2018-08-01,598.511,5449.0,5449.0
2018-09-01,490.329,4464.0,4464.0
2018-10-01,452.462,4119.0,4119.0
2018-11-01,434.232,3953.0,3953.0
2018-12-01,425.229,3871.0,3871.0
2019-01-01,550.369,4901.0,4901.0
2019-02-01,577.74,5145.0,5145.0
2019-03-01,643.558,5731.0,5731.0
2019-04-01,697.017,6207.0,6207.0
2019-05-01,736.903,6562.0,6562.0
2019-06-01,733.411,6531.0,6531.0
2019-07-01,809.145,7205.0,7205.0
2019-08-01,771.568,6871.0,6871.0
2019-09-01,617.667,5500.0,5500.0
2019-10-01,547.569,4876.0,4876.0
2019-11-01,510.898,4550.0,4550.0
2019-12-01,439.155,3911.0,3911.0
2020-01-01,551.227,4833.0,4833.0
2020-02-01,580.579,5090.0,5090.0
2020-03-01,604.017,5295.0,5295.0
2020-04-01,679.526,5957.0,5957.0
2020-05-01,772.968,6777.0,6777.0
2020-06-01,752.932,6601.0,6601.0
2020-07-01,762.899,6688.0,6688.0
2020-08-01,768.076,6734.0,6734.0
2020-09-01,557.917,4891.0,4891.0
2020-10-01,610.367,5351.0,5351.0
2020-11-01,594.968,5216.0,5216.0
2020-12-01,552.524,4844.0,4844.0
2021-01-01,548.89,4854.0,4854.0
2021-02-01,498.663,4410.0,4410.0
2021-03-01,647.179,5724.0,5724.0
2021-04-01,652.662,5772.0,5772.0
2021-05-01,667.092,5900.0,5900.0
2021-06-01,616.653,5454.0,5454.0
2021-07-01,618.129,5467.0,5467.0
2021-08-01,585.764,5180.0,5180.0
2021-09-01,464.262,4106.0,4106.0
2021-10-01,394.12,3486.0,3486.0
2021-11-01,406.984,3599.0,3599.0
2021-12-01,406.602,3596.0,3596.0
2022-01-01,706.889,2412.0,2412.0
2022-02-01,611.929,2088.0,2088.0
2022-03-01,815.148,2781.0,2781.0
2022-04-01,769.473,2625.0,2625.0
2022-05-01,868.812,2964.0,2964.0
2022-06-01,774.087,2641.0,2641.0
2022-07-01,820.415,2799.0,2799.0
2022-08-01,680.161,2321.0,2321.0
2022-09-01,550.767,1879.0,1879.0
2022-10-01,450.021,1535.0,1535.0
2022-11-01,597.177,2038.0,2038.0
2022-12-01,496.121,1693.0,1693.0
2023-01-01,378.0,1290.0,1290.0
2023-02-01,303.0,1034.0,1034.0
2023-03-01,540.0,1842.0,1842.0
2023-04-01,754.0,2573.0,2573.0
2023-05-01,660.0,2252.0,2252.0
2023-06-01,823.0,2808.0,2808.0
2023-07-01,1316.0,4490.0,4490.0
2023-08-01,1481.0,5053.0,5053.0
2023-09-01,1201.0,4098.0,4098.0
2023-10-01,712.0,2429.0,2429.0
2023-11-01,301.0,1027.0,1027.0
2023-12-01,229.0,781.0,781.0
2024-01-01,317.0,1082.0,1082.0
2024-02-01,444.0,1515.0,1515.0
2024-03-01,455.0,1552.0,1552.0
2024-04-01,419.0,1430.0,1430.0
2024-05-01,535.0,1825.0,1825.0
2024-06-01,1296.0,4422.0,4422.0
2024-07-01,1888.0,6442.0,6442.0
2024-08-01,1700.0,5800.0,5800.0
2024-09-01,626.0,2136.0,2136.0
2024-10-01,385.0,1314.0,1314.0
2024-11-01,179.0,611.0,611.0
2024-12-01,372.0,1269.0,1269.0
